record_id,kode_wilayah,nama_wilayah,tingkat_wilayah,tahun,topik,kode_indikator,nama_indikator,nilai,satuan,jenis_disagregasi_1,kategori_disagregasi_1,jenis_disagregasi_2,kategori_disagregasi_2,dataset_asal,id_indikator_unik
SEA-0002060,MMR,Myanmar,negara,2020,Keterjangkauan internet,i154_MobLow_GNI,Mobile-cellular basket – low usage (70min+20sms) (2017-2024),0.84,GNIpc,satuan_harga,GNIpc,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i154_MobLow_GNI | Keterjangkauan internet
SEA-0002061,MMR,Myanmar,negara,2020,Keterjangkauan internet,i154_MobLow_PPP,Mobile-cellular basket – low usage (70min+20sms) (2017-2024),3.36,PPP,satuan_harga,PPP,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i154_MobLow_PPP | Keterjangkauan internet
SEA-0002062,MMR,Myanmar,negara,2020,Keterjangkauan internet,i271mb_1GB5$,Data-only mobile broadband 1.5 GB (2018-2020),1.3,USD,satuan_harga,USD,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i271mb_1GB5$ | Keterjangkauan internet
SEA-0002063,MMR,Myanmar,negara,2020,Keterjangkauan internet,i271mb_1GB5_GNI,Data-only mobile broadband 1.5 GB (2018-2020),1.04,GNIpc,satuan_harga,GNIpc,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i271mb_1GB5_GNI | Keterjangkauan internet
SEA-0002064,MMR,Myanmar,negara,2020,Keterjangkauan internet,i271mb_1GB5_PPP,Data-only mobile broadband 1.5 GB (2018-2020),4.14,PPP,satuan_harga,PPP,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i271mb_1GB5_PPP | Keterjangkauan internet
SEA-0002065,MMR,Myanmar,negara,2020,Keterjangkauan internet,i271mb_high_1GB5$,"High usage bundle (140 min, 70 SMS, 1.5 GB) (2018-2020)",3.17,USD,satuan_harga,USD,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i271mb_high_1GB5$ | Keterjangkauan internet
SEA-0002066,MMR,Myanmar,negara,2020,Keterjangkauan internet,i271mb_high_1GB5_GNI,"High usage bundle (140 min, 70 SMS, 1.5 GB) (2018-2020)",2.52,GNIpc,satuan_harga,GNIpc,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i271mb_high_1GB5_GNI | Keterjangkauan internet
SEA-0002067,MMR,Myanmar,negara,2020,Keterjangkauan internet,i271mb_high_1GB5_PPP,"High usage bundle (140 min, 70 SMS, 1.5 GB) (2018-2020)",10.06,PPP,satuan_harga,PPP,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i271mb_high_1GB5_PPP | Keterjangkauan internet
SEA-0002068,MMR,Myanmar,negara,2020,Keterjangkauan internet,i271mb_low_500$,Low usage bundle (70min+20sms+500MB) (2018-2024),1.34,USD,satuan_harga,USD,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i271mb_low_500$ | Keterjangkauan internet
SEA-0002069,MMR,Myanmar,negara,2020,Keterjangkauan internet,i271mb_low_500_GNI,Low usage bundle (70min+20sms+500MB) (2018-2024),1.07,GNIpc,satuan_harga,GNIpc,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i271mb_low_500_GNI | Keterjangkauan internet
SEA-0002070,MMR,Myanmar,negara,2020,Keterjangkauan internet,i271mb_low_500_PPP,Low usage bundle (70min+20sms+500MB) (2018-2024),4.25,PPP,satuan_harga,PPP,periode_metodologi,historical_see_basket_name,itu_ict_price_baskets,i271mb_low_500_PPP | Keterjangkauan internet
SEA-0002071,MMR,Myanmar,negara,2020,Konteks sosial ekonomi,gni_per_capita_usd,Pendapatan nasional bruto per kapita,1320.0,USD berjalan,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_gni_per_capita_usd,gni_per_capita_usd | Konteks sosial ekonomi
SEA-0002072,MMR,Myanmar,negara,2020,Konteks sosial ekonomi,urban_population_pct,Penduduk yang tinggal di wilayah perkotaan,30.159305,% penduduk,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_urban_population_pct,urban_population_pct | Konteks sosial ekonomi
SEA-0002073,MMR,Myanmar,negara,2020,Pendidikan dan inovasi,research_spending_gdp_pct,Belanja penelitian dan pengembangan terhadap PDB,0.15568,% PDB,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_research_spending_gdp_pct,research_spending_gdp_pct | Pendidikan dan inovasi
SEA-0002074,MMR,Myanmar,negara,2021,Akses dan infrastruktur,electricity_access_pct,Penduduk dengan akses listrik,72.5,% penduduk,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_electricity_access_pct,electricity_access_pct | Akses dan infrastruktur
SEA-0002075,MMR,Myanmar,negara,2021,Akses dan infrastruktur,fixed_broadband_per100,Pelanggan broadband tetap per 100 penduduk,1.672761709,per 100 penduduk,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_fixed_broadband_per100,fixed_broadband_per100 | Akses dan infrastruktur
SEA-0002076,MMR,Myanmar,negara,2021,Akses dan infrastruktur,mobile_subscriptions_per100,Langganan telepon seluler per 100 penduduk,127.2406451,per 100 penduduk,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_mobile_subscriptions_per100,mobile_subscriptions_per100 | Akses dan infrastruktur
SEA-0002077,MMR,Myanmar,negara,2021,Keterjangkauan internet,i154_FBB5$,Fixed-broadband Internet basket (5GB) (2018-),14.38,USD,satuan_harga,USD,periode_metodologi,2021_2024,itu_ict_price_baskets,i154_FBB5$ | Keterjangkauan internet
SEA-0002078,MMR,Myanmar,negara,2021,Keterjangkauan internet,i154_FBB5_GNI,Fixed-broadband Internet basket (5GB) (2018-),12.36,GNIpc,satuan_harga,GNIpc,periode_metodologi,2021_2024,itu_ict_price_baskets,i154_FBB5_GNI | Keterjangkauan internet
SEA-0002079,MMR,Myanmar,negara,2021,Keterjangkauan internet,i154_FBB5_PPP,Fixed-broadband Internet basket (5GB) (2018-),46.01,PPP,satuan_harga,PPP,periode_metodologi,2021_2024,itu_ict_price_baskets,i154_FBB5_PPP | Keterjangkauan internet
SEA-0002080,MMR,Myanmar,negara,2021,Keterjangkauan internet,i154_MobLow$,Mobile-cellular basket – low usage (70min+20sms) (2017-2024),1.05,USD,satuan_harga,USD,periode_metodologi,2021_2024,itu_ict_price_baskets,i154_MobLow$ | Keterjangkauan internet
SEA-0002081,MMR,Myanmar,negara,2021,Keterjangkauan internet,i154_MobLow_GNI,Mobile-cellular basket – low usage (70min+20sms) (2017-2024),0.9,GNIpc,satuan_harga,GNIpc,periode_metodologi,2021_2024,itu_ict_price_baskets,i154_MobLow_GNI | Keterjangkauan internet
SEA-0002082,MMR,Myanmar,negara,2021,Keterjangkauan internet,i154_MobLow_PPP,Mobile-cellular basket – low usage (70min+20sms) (2017-2024),3.36,PPP,satuan_harga,PPP,periode_metodologi,2021_2024,itu_ict_price_baskets,i154_MobLow_PPP | Keterjangkauan internet
SEA-0002083,MMR,Myanmar,negara,2021,Keterjangkauan internet,i271mb_2GB$,Data-only mobile broadband 2GB (2021-2024),1.94,USD,satuan_harga,USD,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_2GB$ | Keterjangkauan internet
SEA-0002084,MMR,Myanmar,negara,2021,Keterjangkauan internet,i271mb_2GB_GNI,Data-only mobile broadband 2GB (2021-2024),1.67,GNIpc,satuan_harga,GNIpc,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_2GB_GNI | Keterjangkauan internet
SEA-0002085,MMR,Myanmar,negara,2021,Keterjangkauan internet,i271mb_2GB_PPP,Data-only mobile broadband 2GB (2021-2024),6.21,PPP,satuan_harga,PPP,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_2GB_PPP | Keterjangkauan internet
SEA-0002086,MMR,Myanmar,negara,2021,Keterjangkauan internet,i271mb_high_2GB$,"Mobile data and voice high-consumption basket (140 min, 70 SMS, 2 GB) (2021-2024)",3.79,USD,satuan_harga,USD,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_high_2GB$ | Keterjangkauan internet
SEA-0002087,MMR,Myanmar,negara,2021,Keterjangkauan internet,i271mb_high_2GB_GNI,"Mobile data and voice high-consumption basket (140 min, 70 SMS, 2 GB) (2021-2024)",3.26,GNIpc,satuan_harga,GNIpc,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_high_2GB_GNI | Keterjangkauan internet
SEA-0002088,MMR,Myanmar,negara,2021,Keterjangkauan internet,i271mb_high_2GB_PPP,"Mobile data and voice high-consumption basket (140 min, 70 SMS, 2 GB) (2021-2024)",12.13,PPP,satuan_harga,PPP,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_high_2GB_PPP | Keterjangkauan internet
SEA-0002089,MMR,Myanmar,negara,2021,Keterjangkauan internet,i271mb_low_500$,Low usage bundle (70min+20sms+500MB) (2018-2024),1.33,USD,satuan_harga,USD,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_low_500$ | Keterjangkauan internet
SEA-0002090,MMR,Myanmar,negara,2021,Keterjangkauan internet,i271mb_low_500_GNI,Low usage bundle (70min+20sms+500MB) (2018-2024),1.14,GNIpc,satuan_harga,GNIpc,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_low_500_GNI | Keterjangkauan internet
SEA-0002091,MMR,Myanmar,negara,2021,Keterjangkauan internet,i271mb_low_500_PPP,Low usage bundle (70min+20sms+500MB) (2018-2024),4.25,PPP,satuan_harga,PPP,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_low_500_PPP | Keterjangkauan internet
SEA-0002092,MMR,Myanmar,negara,2021,Konteks sosial ekonomi,gni_per_capita_usd,Pendapatan nasional bruto per kapita,1240.0,USD berjalan,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_gni_per_capita_usd,gni_per_capita_usd | Konteks sosial ekonomi
SEA-0002093,MMR,Myanmar,negara,2021,Konteks sosial ekonomi,urban_population_pct,Penduduk yang tinggal di wilayah perkotaan,30.23688125,% penduduk,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_urban_population_pct,urban_population_pct | Konteks sosial ekonomi
SEA-0002094,MMR,Myanmar,negara,2021,Pendidikan dan inovasi,research_spending_gdp_pct,Belanja penelitian dan pengembangan terhadap PDB,0.12402,% PDB,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_research_spending_gdp_pct,research_spending_gdp_pct | Pendidikan dan inovasi
SEA-0002095,MMR,Myanmar,negara,2022,Akses dan infrastruktur,electricity_access_pct,Penduduk dengan akses listrik,73.7,% penduduk,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_electricity_access_pct,electricity_access_pct | Akses dan infrastruktur
SEA-0002096,MMR,Myanmar,negara,2022,Akses dan infrastruktur,fixed_broadband_per100,Pelanggan broadband tetap per 100 penduduk,2.096946382,per 100 penduduk,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_fixed_broadband_per100,fixed_broadband_per100 | Akses dan infrastruktur
SEA-0002097,MMR,Myanmar,negara,2022,Akses dan infrastruktur,mobile_subscriptions_per100,Langganan telepon seluler per 100 penduduk,107.5350895,per 100 penduduk,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_mobile_subscriptions_per100,mobile_subscriptions_per100 | Akses dan infrastruktur
SEA-0002098,MMR,Myanmar,negara,2022,Keterjangkauan internet,i154_FBB5$,Fixed-broadband Internet basket (5GB) (2018-),11.96,USD,satuan_harga,USD,periode_metodologi,2021_2024,itu_ict_price_baskets,i154_FBB5$ | Keterjangkauan internet
SEA-0002099,MMR,Myanmar,negara,2022,Keterjangkauan internet,i154_FBB5_GNI,Fixed-broadband Internet basket (5GB) (2018-),15.33,GNIpc,satuan_harga,GNIpc,periode_metodologi,2021_2024,itu_ict_price_baskets,i154_FBB5_GNI | Keterjangkauan internet
SEA-0002100,MMR,Myanmar,negara,2022,Keterjangkauan internet,i154_FBB5_PPP,Fixed-broadband Internet basket (5GB) (2018-),49.02,PPP,satuan_harga,PPP,periode_metodologi,2021_2024,itu_ict_price_baskets,i154_FBB5_PPP | Keterjangkauan internet
SEA-0002101,MMR,Myanmar,negara,2022,Keterjangkauan internet,i154_MobLow$,Mobile-cellular basket – low usage (70min+20sms) (2017-2024),0.79,USD,satuan_harga,USD,periode_metodologi,2021_2024,itu_ict_price_baskets,i154_MobLow$ | Keterjangkauan internet
SEA-0002102,MMR,Myanmar,negara,2022,Keterjangkauan internet,i154_MobLow_GNI,Mobile-cellular basket – low usage (70min+20sms) (2017-2024),1.02,GNIpc,satuan_harga,GNIpc,periode_metodologi,2021_2024,itu_ict_price_baskets,i154_MobLow_GNI | Keterjangkauan internet
SEA-0002103,MMR,Myanmar,negara,2022,Keterjangkauan internet,i154_MobLow_PPP,Mobile-cellular basket – low usage (70min+20sms) (2017-2024),3.26,PPP,satuan_harga,PPP,periode_metodologi,2021_2024,itu_ict_price_baskets,i154_MobLow_PPP | Keterjangkauan internet
SEA-0002104,MMR,Myanmar,negara,2022,Keterjangkauan internet,i271mb_10GB$,Data-only mobile broadband 10GB,9.79,USD,satuan_harga,USD,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_10GB$ | Keterjangkauan internet
SEA-0002105,MMR,Myanmar,negara,2022,Keterjangkauan internet,i271mb_10GB_GNI,Data-only mobile broadband 10GB,12.55,GNIpc,satuan_harga,GNIpc,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_10GB_GNI | Keterjangkauan internet
SEA-0002106,MMR,Myanmar,negara,2022,Keterjangkauan internet,i271mb_10GB_PPP,Data-only mobile broadband 10GB,40.1,PPP,satuan_harga,PPP,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_10GB_PPP | Keterjangkauan internet
SEA-0002107,MMR,Myanmar,negara,2022,Keterjangkauan internet,i271mb_2GB$,Data-only mobile broadband 2GB (2021-2024),2.45,USD,satuan_harga,USD,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_2GB$ | Keterjangkauan internet
SEA-0002108,MMR,Myanmar,negara,2022,Keterjangkauan internet,i271mb_2GB_GNI,Data-only mobile broadband 2GB (2021-2024),3.14,GNIpc,satuan_harga,GNIpc,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_2GB_GNI | Keterjangkauan internet
SEA-0002109,MMR,Myanmar,negara,2022,Keterjangkauan internet,i271mb_2GB_PPP,Data-only mobile broadband 2GB (2021-2024),10.02,PPP,satuan_harga,PPP,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_2GB_PPP | Keterjangkauan internet
SEA-0002110,MMR,Myanmar,negara,2022,Keterjangkauan internet,i271mb_5GB$,Data-only mobile broadband 5GB (2025-),4.89,USD,satuan_harga,USD,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_5GB$ | Keterjangkauan internet
SEA-0002111,MMR,Myanmar,negara,2022,Keterjangkauan internet,i271mb_5GB_GNI,Data-only mobile broadband 5GB (2025-),6.27,GNIpc,satuan_harga,GNIpc,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_5GB_GNI | Keterjangkauan internet
SEA-0002112,MMR,Myanmar,negara,2022,Keterjangkauan internet,i271mb_5GB_PPP,Data-only mobile broadband 5GB (2025-),20.05,PPP,satuan_harga,PPP,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_5GB_PPP | Keterjangkauan internet
SEA-0002113,MMR,Myanmar,negara,2022,Keterjangkauan internet,i271mb_high_2GB$,"Mobile data and voice high-consumption basket (140 min, 70 SMS, 2 GB) (2021-2024)",3.84,USD,satuan_harga,USD,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_high_2GB$ | Keterjangkauan internet
SEA-0002114,MMR,Myanmar,negara,2022,Keterjangkauan internet,i271mb_high_2GB_GNI,"Mobile data and voice high-consumption basket (140 min, 70 SMS, 2 GB) (2021-2024)",4.93,GNIpc,satuan_harga,GNIpc,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_high_2GB_GNI | Keterjangkauan internet
SEA-0002115,MMR,Myanmar,negara,2022,Keterjangkauan internet,i271mb_high_2GB_PPP,"Mobile data and voice high-consumption basket (140 min, 70 SMS, 2 GB) (2021-2024)",15.76,PPP,satuan_harga,PPP,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_high_2GB_PPP | Keterjangkauan internet
SEA-0002116,MMR,Myanmar,negara,2022,Keterjangkauan internet,i271mb_low_500$,Low usage bundle (70min+20sms+500MB) (2018-2024),1.28,USD,satuan_harga,USD,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_low_500$ | Keterjangkauan internet
SEA-0002117,MMR,Myanmar,negara,2022,Keterjangkauan internet,i271mb_low_500_GNI,Low usage bundle (70min+20sms+500MB) (2018-2024),1.64,GNIpc,satuan_harga,GNIpc,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_low_500_GNI | Keterjangkauan internet
SEA-0002118,MMR,Myanmar,negara,2022,Keterjangkauan internet,i271mb_low_500_PPP,Low usage bundle (70min+20sms+500MB) (2018-2024),5.23,PPP,satuan_harga,PPP,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_low_500_PPP | Keterjangkauan internet
SEA-0002119,MMR,Myanmar,negara,2022,Konteks sosial ekonomi,gni_per_capita_usd,Pendapatan nasional bruto per kapita,1280.0,USD berjalan,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_gni_per_capita_usd,gni_per_capita_usd | Konteks sosial ekonomi
SEA-0002120,MMR,Myanmar,negara,2022,Konteks sosial ekonomi,urban_population_pct,Penduduk yang tinggal di wilayah perkotaan,30.31109576,% penduduk,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_urban_population_pct,urban_population_pct | Konteks sosial ekonomi
SEA-0002121,MMR,Myanmar,negara,2022,Pembangunan TIK,ict_development_index,Indeks Pembangunan TIK metode baru ITU,63.8,poin 0–100,metode,new_itu_2023,skala_maksimum,100,itu_idi_southeast_asia_2022_2023,ict_development_index | Pembangunan TIK
SEA-0002122,MMR,Myanmar,negara,2022,Pendidikan dan inovasi,research_spending_gdp_pct,Belanja penelitian dan pengembangan terhadap PDB,0.03519,% PDB,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_research_spending_gdp_pct,research_spending_gdp_pct | Pendidikan dan inovasi
SEA-0002123,MMR,Myanmar,negara,2023,Akses dan infrastruktur,electricity_access_pct,Penduduk dengan akses listrik,76.8,% penduduk,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_electricity_access_pct,electricity_access_pct | Akses dan infrastruktur
SEA-0002124,MMR,Myanmar,negara,2023,Akses dan infrastruktur,fixed_broadband_per100,Pelanggan broadband tetap per 100 penduduk,2.798298024,per 100 penduduk,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_fixed_broadband_per100,fixed_broadband_per100 | Akses dan infrastruktur
SEA-0002125,MMR,Myanmar,negara,2023,Akses dan infrastruktur,mobile_subscriptions_per100,Langganan telepon seluler per 100 penduduk,121.0276268,per 100 penduduk,tidak_ada,tidak_ada,tidak_ada,tidak_ada,wb_mobile_subscriptions_per100,mobile_subscriptions_per100 | Akses dan infrastruktur
SEA-0002126,MMR,Myanmar,negara,2023,Keterjangkauan internet,i154_FBB5$,Fixed-broadband Internet basket (5GB) (2018-),5.0,USD,satuan_harga,USD,periode_metodologi,2021_2024,itu_ict_price_baskets,i154_FBB5$ | Keterjangkauan internet
SEA-0002127,MMR,Myanmar,negara,2023,Keterjangkauan internet,i154_FBB5_GNI,Fixed-broadband Internet basket (5GB) (2018-),6.32,GNIpc,satuan_harga,GNIpc,periode_metodologi,2021_2024,itu_ict_price_baskets,i154_FBB5_GNI | Keterjangkauan internet
SEA-0002128,MMR,Myanmar,negara,2023,Keterjangkauan internet,i154_FBB5_PPP,Fixed-broadband Internet basket (5GB) (2018-),22.75,PPP,satuan_harga,PPP,periode_metodologi,2021_2024,itu_ict_price_baskets,i154_FBB5_PPP | Keterjangkauan internet
SEA-0002129,MMR,Myanmar,negara,2023,Keterjangkauan internet,i154_MobLow$,Mobile-cellular basket – low usage (70min+20sms) (2017-2024),1.05,USD,satuan_harga,USD,periode_metodologi,2021_2024,itu_ict_price_baskets,i154_MobLow$ | Keterjangkauan internet
SEA-0002130,MMR,Myanmar,negara,2023,Keterjangkauan internet,i154_MobLow_GNI,Mobile-cellular basket – low usage (70min+20sms) (2017-2024),1.33,GNIpc,satuan_harga,GNIpc,periode_metodologi,2021_2024,itu_ict_price_baskets,i154_MobLow_GNI | Keterjangkauan internet
SEA-0002131,MMR,Myanmar,negara,2023,Keterjangkauan internet,i154_MobLow_PPP,Mobile-cellular basket – low usage (70min+20sms) (2017-2024),4.79,PPP,satuan_harga,PPP,periode_metodologi,2021_2024,itu_ict_price_baskets,i154_MobLow_PPP | Keterjangkauan internet
SEA-0002132,MMR,Myanmar,negara,2023,Keterjangkauan internet,i271mb_10GB$,Data-only mobile broadband 10GB,10.71,USD,satuan_harga,USD,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_10GB$ | Keterjangkauan internet
SEA-0002133,MMR,Myanmar,negara,2023,Keterjangkauan internet,i271mb_10GB_GNI,Data-only mobile broadband 10GB,13.54,GNIpc,satuan_harga,GNIpc,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_10GB_GNI | Keterjangkauan internet
SEA-0002134,MMR,Myanmar,negara,2023,Keterjangkauan internet,i271mb_10GB_PPP,Data-only mobile broadband 10GB,48.74,PPP,satuan_harga,PPP,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_10GB_PPP | Keterjangkauan internet
SEA-0002135,MMR,Myanmar,negara,2023,Keterjangkauan internet,i271mb_1GB$,Data-only mobile broadband 1GB,1.29,USD,satuan_harga,USD,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_1GB$ | Keterjangkauan internet
SEA-0002136,MMR,Myanmar,negara,2023,Keterjangkauan internet,i271mb_1GB_GNI,Data-only mobile broadband 1GB,1.62,GNIpc,satuan_harga,GNIpc,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_1GB_GNI | Keterjangkauan internet
SEA-0002137,MMR,Myanmar,negara,2023,Keterjangkauan internet,i271mb_1GB_PPP,Data-only mobile broadband 1GB,5.85,PPP,satuan_harga,PPP,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_1GB_PPP | Keterjangkauan internet
SEA-0002138,MMR,Myanmar,negara,2023,Keterjangkauan internet,i271mb_2GB$,Data-only mobile broadband 2GB (2021-2024),2.14,USD,satuan_harga,USD,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_2GB$ | Keterjangkauan internet
SEA-0002139,MMR,Myanmar,negara,2023,Keterjangkauan internet,i271mb_2GB_GNI,Data-only mobile broadband 2GB (2021-2024),2.71,GNIpc,satuan_harga,GNIpc,periode_metodologi,2021_2024,itu_ict_price_baskets,i271mb_2GB_GNI | Keterjangkauan internet
